"project_id","ENSG00000107625","ENSG00000141644","ENSG00000160058","ENSG00000111361","ENSG00000136682","ENSG00000110696","ENSG00000198060","ENSG00000160785","ENSG00000186001","ENSG00000125779","ENSG00000166170","ENSG00000163374","ENSG00000169180","ENSG00000035928","ENSG00000143971","ENSG00000120709","ENSG00000101654","ENSG00000100461","ENSG00000187866","ENSG00000137764","ENSG00000166716","ENSG00000105879","ENSG00000144848","ENSG00000114416","ENSG00000091542"
"TCGA-BRCA",2010,2578,5150,2693,914,9498,4106,3021,1502,1363,3377,3776,6333,3804,1319,1966,1796,4070,1138,1029,4058,1980,1945,5259,5578
"TCGA-BRCA",3080,4493,8218,3475,1010,10597,5973,3218,2294,1898,4896,3671,6361,5948,1428,2792,4077,5789,2076,1400,5441,2845,2485,8728,7759
"TCGA-BRCA",2839,3473,5926,3167,833,9857,3389,2533,2705,2349,4310,3135,10647,5007,1477,2275,4691,4998,2134,1308,4394,2290,2327,6869,6132
"TCGA-BRCA",2295,2685,4268,2744,757,9157,3080,2582,1544,2680,4528,2666,5339,3009,916,2422,2510,5614,1263,994,2560,3442,2822,5327,4688
"TCGA-BRCA",2898,2770,6872,4280,960,10322,3375,4154,3859,2324,5106,3769,13896,4917,1038,3502,6594,4445,1650,1172,5253,2582,2737,13894,6337
"TCGA-BRCA",1880,1803,5074,1478,653,6756,3014,2712,1303,824,2653,2636,6086,2862,632,1693,1339,2664,1432,528,2550,1307,1871,5666,3865
"TCGA-BRCA",4217,4705,8595,4401,955,14798,4411,4057,3266,2323,5411,3905,13406,6591,1615,2938,4649,7108,2602,1305,4459,3210,3762,9071,8044
"TCGA-BRCA",3081,2485,4807,4779,1186,9913,4004,4924,1470,1537,3928,4006,3925,2948,1283,2129,1779,5464,1726,660,1980,2832,3093,6348,6132
"TCGA-BRCA",3121,2973,5701,2669,1138,14889,3275,2958,2004,1865,3811,3418,7690,5225,1137,3213,2956,5321,1682,1077,3707,1998,2425,9390,6001
"TCGA-BRCA",2648,4756,8173,3525,636,9982,3403,2371,2183,2331,3894,2140,11299,5896,2019,3767,3725,6461,1460,1961,5920,2017,2198,10645,9873
"TCGA-BRCA",3246,4379,5628,5376,1092,14077,6073,5438,2291,1201,5553,5368,8187,8205,803,3677,5418,6393,1849,1198,4036,3144,4127,8886,5932
"TCGA-BRCA",3311,2704,5581,1700,1205,7192,3124,6189,4213,952,7731,8027,13763,4338,769,2116,2815,3079,816,1526,6276,2796,3546,17402,4871
"TCGA-BRCA",1568,1393,3883,1423,538,7766,1838,2296,1491,1058,2593,2009,3519,3557,693,2084,1829,2733,1195,605,1783,1776,1590,4141,2866
"TCGA-BRCA",1513,1831,3674,1482,381,5353,2187,1123,1037,842,2205,1451,2380,2297,580,1179,1688,2712,520,427,1549,1305,1237,4782,1775
"TCGA-BRCA",4765,5334,12578,5526,1899,19252,8442,5108,4241,2259,7903,5167,11178,8056,2235,3741,5168,9466,4788,1571,5686,4738,4892,13442,10572
"TCGA-BRCA",4506,8151,8749,6462,1429,21068,5095,6319,5822,4152,8804,6708,11574,8436,2693,6062,6929,9072,5213,2052,8129,5748,5433,13684,8122
"TCGA-BRCA",3499,2025,4022,1854,870,7996,3987,2513,1954,1456,3690,3104,5158,4826,1201,2552,4282,4112,1340,681,3079,1558,2490,9594,4788
"TCGA-BRCA",3008,3695,6889,1590,789,10254,4768,6112,6903,2026,3430,4472,8059,5969,1232,2479,4682,3861,1380,815,4012,2922,2018,15979,6912
"TCGA-BRCA",3845,4644,10654,4960,1230,11750,5563,7100,2966,2659,5833,5608,16648,6649,1902,2939,5498,8683,3186,1608,3906,4318,3937,9529,9579
"TCGA-BRCA",2027,1718,7221,1590,543,4779,3851,1852,1737,1965,1858,2215,4619,2963,1015,1998,1707,4991,1456,803,3035,1653,2262,6360,3982
"TCGA-BRCA",3469,2004,7418,4600,1197,17850,4981,4652,3059,2847,6235,3396,7547,7004,1656,1627,4248,6807,3590,1170,2366,3680,3275,10742,5899
"TCGA-BRCA",2697,1908,9288,3752,1136,17236,6992,3361,2323,1659,6777,4977,10506,5398,2602,1997,4937,6089,3598,1094,3293,5375,2553,7943,11371
"TCGA-BRCA",4341,4765,5270,6863,733,7259,4390,5809,2045,1014,6848,9920,10689,8966,911,3192,10460,4897,1990,989,3697,4454,4734,12478,8949
"TCGA-BRCA",4048,5422,11264,8931,1168,12803,7254,5848,2194,1575,6787,4798,10919,8092,1194,4497,7646,5288,984,1377,6720,4422,3297,10422,6925
"TCGA-BRCA",2457,2865,8051,3949,951,20231,5633,2801,1611,1675,4696,2515,9564,5295,1585,1683,2337,4663,1932,1200,3272,2766,2970,7629,5276
"TCGA-BRCA",4006,4217,13499,4975,1270,16721,5708,8428,2327,1595,5626,8827,6067,7570,3574,3024,3740,5398,2289,1690,4316,4269,4196,10027,7565
"TCGA-BRCA",4684,5403,11365,5430,1370,14477,5879,5949,3119,1911,5547,11374,10417,7841,2425,4407,5525,8143,2517,1954,6209,3182,3739,12015,8857
"TCGA-BRCA",2062,1788,7370,6936,1894,18049,4131,3459,1937,1248,3171,3572,4588,6569,2319,2205,2491,6698,1858,897,1753,4499,4472,11566,4981
"TCGA-BRCA",2856,4879,8184,1882,643,8383,2066,2936,1956,1142,4092,3005,6089,6160,837,2503,3411,2937,861,426,1654,1552,2668,11209,7343
"TCGA-BRCA",1983,2944,7548,2230,797,7789,3518,2200,1619,1162,2760,2017,3967,3992,1066,2039,1748,4257,1481,803,3388,2066,2035,8365,6552
"TCGA-BRCA",2645,2562,4556,1824,792,6933,3331,2860,1698,1337,3976,2519,5470,2375,742,2274,4204,3632,1160,952,3834,1647,1859,5657,5321
"TCGA-BRCA",3853,3333,7138,3438,1281,14267,4926,4482,3663,1797,5883,5467,6746,5361,1620,3295,4140,4398,2361,1043,3909,3324,3287,11354,6426
"TCGA-BRCA",3015,3032,8450,4497,976,18372,5080,6691,2474,2584,4690,4985,10653,9236,1824,4096,5610,4687,2217,1241,4333,3573,5427,14340,6032
"TCGA-BRCA",2535,2978,4770,4641,745,7545,6890,3479,4560,1199,4278,2121,6462,4938,1572,3083,1962,4963,1765,780,3349,3589,4097,26621,5690
"TCGA-BRCA",5187,2661,7907,7911,2427,26970,11460,7173,3322,2432,5190,5248,16679,13419,1495,2736,4109,29989,4654,1809,4713,8081,4138,13658,13344
"TCGA-BRCA",2239,2966,5704,2314,530,7157,2431,2070,1650,1105,13902,1885,4761,2580,641,1608,2930,2443,1589,731,2273,1555,2462,6950,5044
"TCGA-BRCA",3742,4045,7393,6650,2410,14204,4044,5644,3267,2903,5227,4528,8222,6104,901,5532,3900,5566,1537,1100,5830,4174,4845,13053,6328
"TCGA-BRCA",2981,4277,6705,3631,615,9082,2984,1936,2815,1485,3348,2843,5019,3954,1234,2556,3024,4705,3390,1545,3883,2397,1973,6049,5500
"TCGA-BRCA",4664,5275,10585,4501,1371,13168,5615,5909,3431,3345,5972,6935,11735,7211,2220,4475,6133,7912,2265,1957,7643,4086,3494,13232,7761
"TCGA-BRCA",3031,3741,7278,3547,880,9342,3745,3087,1600,1642,3500,3529,6619,3616,984,3164,2726,4637,1208,1193,3520,1926,3010,8776,7799
"TCGA-BRCA",3580,5126,9278,4170,870,10653,4169,2238,2275,1610,3729,2911,8110,4132,1590,2711,3386,5542,2032,1892,4343,3724,3050,8818,7547
"TCGA-BRCA",2753,4413,5840,2628,687,6783,4281,3395,1704,1372,2174,2982,12367,2618,859,1635,1343,3368,1335,1294,4394,1570,2881,7493,3904
"TCGA-BRCA",2116,2211,5223,2496,396,5637,2970,1922,1724,1346,2269,1906,5519,2784,477,1330,984,3749,855,1220,2526,812,3034,6621,4755
"TCGA-BRCA",2622,3865,4900,2328,408,7389,2242,2274,2116,1702,2703,1856,5759,2787,847,1981,2435,4359,1393,759,2732,1356,2910,6248,6693
"TCGA-BRCA",1289,2070,4954,1990,552,8339,1638,2072,945,882,1698,2885,2456,1970,821,1400,1102,2113,746,591,2207,943,1652,5480,5570
"TCGA-BRCA",2235,3233,5185,2572,500,7006,2216,1822,1776,1127,2460,2491,4203,2894,956,1616,2091,3443,1248,844,2746,1708,1783,4252,4691
"TCGA-BRCA",2626,4339,7195,3389,802,8339,2977,3498,1894,1209,3641,4667,6407,4247,1574,2903,3322,4052,899,1383,3657,1558,2137,5873,5776
"TCGA-THCA",1945,2331,5222,1784,478,7997,2628,1648,1184,1371,4998,1318,3986,2421,643,962,2256,2971,1005,787,3270,1165,2153,5911,5036
"TCGA-THCA",4373,3953,8396,3357,1534,13066,3764,2496,1502,2175,5160,2338,5211,4530,1231,1467,3418,6660,3376,2221,4783,1841,5065,9775,10546
"TCGA-THCA",2585,3579,7872,2917,732,12343,3597,1892,1515,1828,5049,1566,4545,3358,1004,1350,3070,4581,1939,1025,3664,1586,4049,9924,7474
"TCGA-THCA",3033,3936,6524,2373,749,10457,3312,1629,1730,1513,3712,1874,4680,3782,1244,1872,3511,6292,1893,1317,3054,1679,2214,8228,5060
"TCGA-THCA",2373,3203,6696,2352,805,9369,3497,3340,1179,1879,5149,2112,9507,3439,861,1571,2650,4080,1699,1091,3567,2040,2892,7813,9819
"TCGA-THCA",4093,5389,9658,3568,1031,17386,4428,3181,2672,2515,7854,3137,7747,5867,1462,2608,5678,8121,2703,1504,7194,2872,4955,12739,10436
"TCGA-THCA",1706,2225,2455,2075,299,4095,1149,1077,1362,934,1590,875,4874,1823,485,482,858,3652,868,943,1782,805,2371,3513,4475
"TCGA-THCA",2795,4228,6981,2886,723,10505,3144,2230,2215,2017,4959,2165,6019,4530,1052,1869,4107,5140,1857,1041,4905,1805,3716,8148,6031
"TCGA-THCA",2201,3022,5427,2163,613,7500,1970,2016,1541,1666,3984,1609,4370,3065,510,1243,2448,4632,1259,805,3034,1158,3162,5815,5323
"TCGA-THCA",4384,3678,9548,2953,1235,18606,3863,2978,1552,2341,4792,2144,4988,3383,1098,1513,3525,6244,1571,1655,2911,1477,6177,8187,8308
"TCGA-THCA",2722,2966,4942,3098,645,7887,2423,1865,987,1220,3565,1450,12151,3050,716,1079,1896,5479,1368,1459,2283,3223,4409,7010,10274
"TCGA-THCA",1967,2181,4525,2077,471,6358,1468,1235,1101,940,2239,793,4064,1672,523,650,1378,3118,1224,767,1958,935,2531,4484,5696
"TCGA-THCA",2445,3900,5251,2933,617,9617,2595,2076,2159,1738,3676,1953,6289,3858,894,1474,2820,4511,1615,857,3561,1565,3554,5775,6045
"TCGA-THCA",2257,2813,5564,1671,689,9238,2490,1731,1194,923,3224,1339,4545,2570,597,1102,2280,4762,1332,999,2587,1244,3191,5195,7131
"TCGA-THCA",1138,2707,2326,1482,297,3707,1237,1086,923,739,1778,985,3774,1489,401,689,1125,2418,801,493,1646,1046,2026,2836,3648
"TCGA-THCA",1732,2971,6175,1863,664,7841,2144,1675,1171,1256,2664,1420,4338,2792,713,1114,2463,3319,1619,729,2518,1299,2644,4854,5218
"TCGA-THCA",2216,3297,6523,2544,652,9902,3314,1754,1533,1614,4090,1548,4350,3078,838,1228,2883,3890,1310,866,3375,1263,3517,6757,5029
"TCGA-THCA",2702,3179,7701,2432,997,11845,2810,2175,1433,1650,4161,1576,3291,2840,790,1350,3193,5651,1202,987,2890,989,3477,8389,6494
"TCGA-THCA",5020,5676,8323,3280,1261,13032,5796,2457,1884,3075,7065,2793,6442,6277,1457,2788,4813,5858,2331,2416,8249,2263,4298,12972,8945
"TCGA-BRCA",4144,5775,9477,4783,937,12482,4763,3623,2487,2459,3455,3782,10201,8011,1119,1865,4646,7278,2111,662,4081,2916,3893,12725,9910
"TCGA-BRCA",1917,4297,4396,2842,568,4364,2198,4091,2339,862,6128,4140,8292,2627,957,2456,4080,3397,882,854,3922,1342,1739,9626,5926
"TCGA-BRCA",1199,3294,6208,7730,609,5877,3007,3069,1799,623,2245,2763,2993,4065,1155,2060,2797,5208,1431,1148,2311,1878,1494,10562,4260
"TCGA-BRCA",2176,3138,6228,3308,759,8960,3649,2182,1708,1513,2930,1837,6452,2904,1476,1971,2085,4338,1510,827,2764,1823,2346,6744,7031
"TCGA-BRCA",3338,3032,5402,3739,893,9417,4615,3410,2255,2147,4687,2697,10995,5414,964,2240,3001,4850,1410,1340,4302,2368,3155,6921,5767
"TCGA-BRCA",3443,3667,14194,3318,1036,6719,5730,5906,2418,4071,7794,3803,7845,5210,1124,3353,4135,4691,1500,1168,3502,4650,6882,11109,5021
"TCGA-BRCA",3384,3016,5468,2546,757,7088,5037,1781,1416,944,2576,2110,5330,3850,537,2287,1996,4334,822,872,2734,2381,2720,7288,6093
"TCGA-BRCA",1370,3523,7613,2233,587,14840,2128,3915,1594,1267,3379,2043,5611,3176,1116,3157,2068,4448,1561,965,2016,2036,3167,12722,5306
"TCGA-BRCA",1209,1729,5820,1506,269,4904,1928,1529,827,732,1149,1503,3139,2279,404,748,1089,1447,577,560,1065,1113,1828,2979,4814
"TCGA-BRCA",3267,4980,8638,4574,1052,11874,5385,5118,2709,2462,4658,3935,14062,3893,1301,1580,3016,5752,1619,693,2889,3021,2829,25460,7844
"TCGA-BRCA",2375,1343,2225,1953,498,8539,3610,4136,1254,1016,4967,3433,5441,3258,500,2190,1473,2864,1413,875,2552,1502,1964,8223,3798
"TCGA-BRCA",3443,3592,7783,3315,602,5484,5551,2837,2166,804,3871,2256,7156,3660,1216,1800,2604,5247,1185,890,3743,2292,2421,8296,7430
"TCGA-BRCA",1487,2040,3215,2099,419,5702,2997,2171,1261,1041,2583,1718,4189,2274,682,1145,1503,3162,766,515,1631,1193,1716,5680,4865
"TCGA-BRCA",2557,2893,7612,2980,908,6704,3019,2766,2294,1364,3030,2986,6357,4310,1218,3197,2447,3835,1650,1179,4306,2233,2872,10812,7799
"TCGA-BRCA",2142,2504,10159,2241,978,8748,2485,1707,962,1186,3226,2650,4082,4314,623,2157,1756,3939,1566,1129,3070,1398,2441,6722,7863
"TCGA-BRCA",6139,14280,7805,10460,1519,10609,4824,5277,4488,1525,6110,5673,18427,13153,2610,4714,3203,5686,3088,2041,5874,7382,7213,13775,8791
"TCGA-BRCA",2150,1602,3925,1877,659,4131,4032,3033,1163,1127,3307,1811,8913,2283,665,2641,1258,3705,1419,495,1631,1951,1989,4557,9013
"TCGA-BRCA",2098,2165,6632,3017,664,7607,4100,2038,883,1017,2358,1329,3440,2406,836,2128,1116,1868,902,924,2064,2210,2255,7457,2805
"TCGA-BRCA",4244,3916,12345,4482,1370,16928,6023,6115,3261,2013,5869,6755,6729,7572,1679,3370,2804,6271,2545,1722,5781,3890,4037,13095,8645
"TCGA-BRCA",1509,1362,4552,1457,344,4234,1884,1548,1117,753,901,814,3483,2001,669,1281,2022,2654,873,519,1450,1394,1410,5890,3417
"TCGA-BRCA",3344,3375,13436,7857,1137,17421,3567,7093,2866,2154,7233,6943,9771,5804,1987,4221,3035,7535,3071,2218,3413,3958,4873,16577,8300
"TCGA-BRCA",2515,2956,2915,7643,1848,5859,7191,4694,1501,882,9261,5323,10336,3588,1842,2143,1925,2675,2697,844,5076,3385,5955,5987,6752
"TCGA-BRCA",2580,4779,15136,5756,1483,15468,5758,4027,2693,751,2652,3271,12664,9063,2174,3048,2825,4843,1566,960,3748,5782,5939,18812,7422
"TCGA-BRCA",2622,5496,13141,5554,2289,18180,5055,5079,5077,3283,5887,4875,9929,10572,2765,7106,6205,8501,2205,1983,5793,4205,5911,25943,6099
"TCGA-BRCA",2875,2601,10728,2843,875,11858,3688,4769,2324,2691,3639,5048,7470,3982,947,3721,1322,5218,1260,1087,3586,2593,3045,8106,8626
"TCGA-BRCA",4511,3269,7623,3526,1692,13152,8601,8649,2330,2818,4986,6835,9474,5566,2098,2997,3494,5667,2392,1594,4117,3482,3648,12048,6350
"TCGA-BRCA",3079,2483,6416,2959,1016,8337,6795,3780,2160,2252,3693,2081,5879,3270,1398,2537,2521,5256,2253,772,2935,4198,4195,11039,5858
"TCGA-BRCA",3725,5315,6306,5134,1180,33603,3952,6027,3498,2488,8947,4568,11771,10325,3166,2556,6888,9521,4174,1526,10731,5242,5278,10764,8188
"TCGA-BRCA",5665,1932,4214,4937,1295,18057,4863,4530,4798,2541,6062,7246,8839,7136,1618,4546,6026,10368,3982,1298,7585,4119,7077,14570,7503
"TCGA-BRCA",2603,4879,10829,4333,674,12125,3160,6231,3687,2272,5015,5073,7284,6254,1598,3000,4040,5384,1841,1548,5513,3020,3874,22236,9381
"TCGA-BRCA",1998,2331,6381,2408,484,4688,1539,1596,994,794,1410,1226,7316,1721,577,1426,1370,1806,968,373,1117,1196,2413,4923,2757
"TCGA-BRCA",2877,4358,11443,3847,951,11748,2711,2735,1962,1269,4538,2847,5619,4162,1276,1433,2709,4422,1597,1463,3282,1397,3549,8950,3986
"TCGA-BRCA",2351,2570,5450,2640,584,7031,2289,1677,2059,1448,1916,2064,5031,2142,933,1557,2081,3901,1379,894,2624,1439,2749,4928,6283
"TCGA-COAD",1744,2685,3990,3162,719,8082,1831,4117,1707,1475,3230,2477,6214,2407,466,2219,1872,4074,816,972,1881,1578,3419,5614,3525
"TCGA-COAD",1432,502,1047,1006,243,4521,1510,219,345,791,834,312,1338,670,388,527,464,1142,380,321,352,948,2189,1645,690
"TCGA-COAD",1107,1384,3203,1269,332,3832,1317,785,1030,549,2244,858,3370,1615,464,538,1411,2264,939,1175,992,1414,1911,2522,2469
"TCGA-THCA",2387,3200,6535,2126,609,8465,2549,2464,1498,1513,4064,1691,4071,3124,704,1559,2405,5711,1733,910,3728,2583,2624,6437,7627
"TCGA-THCA",3170,3899,6517,2491,742,10667,4633,1889,1498,1876,5956,1863,5239,4003,1086,1528,3719,5201,1777,1306,5322,1710,3497,10254,6653
"TCGA-THCA",2842,4523,7087,2805,775,10618,3091,2562,2030,2048,4382,2003,5219,4294,1082,1601,3620,6353,1879,1249,3926,2989,3708,7483,6704
"TCGA-THCA",2780,4292,8237,3066,889,11423,3627,2230,1998,2097,4253,1979,4696,3744,1113,1805,4052,5703,1897,1142,3642,2608,3907,7625,6130
"TCGA-THCA",3760,5200,8431,3144,1003,14610,4684,2320,2139,2514,6210,2473,5737,5345,1244,2340,4939,6405,2037,1586,5156,2122,4250,9576,6857
"TCGA-THCA",2138,4077,5769,2920,559,9943,3354,1424,2034,1344,2574,1193,4933,2585,1391,769,3160,4904,1603,988,2594,1269,2796,8022,7040
"TCGA-COAD",1297,1507,1126,1633,278,2876,1048,879,549,636,1541,684,3009,956,333,616,1098,2244,294,465,1108,808,2701,604,3046
"TCGA-COAD",1952,1563,4604,3261,470,7677,2252,1534,1296,1343,3044,1763,6893,3784,829,2437,2629,3775,1009,846,2958,1433,2719,3952,4217
"TCGA-COAD",1705,1765,2591,1341,597,5223,2159,1389,1306,914,2572,1285,5069,2848,615,1347,2184,2430,517,1080,2162,1474,2242,878,3753
"TCGA-COAD",2020,2648,5328,1720,498,5531,1965,1134,1276,766,2416,1466,6076,3435,616,1226,1436,3532,935,772,3073,1549,2887,7426,2946
"TCGA-COAD",2147,3342,5634,2274,575,6289,2840,2038,1683,1177,4022,2152,6675,3373,693,2239,2568,4097,1207,1541,4021,1916,3345,4503,4913
"TCGA-COAD",2218,2315,4705,2437,484,8810,2909,1007,1716,639,2442,1221,5334,3217,547,1959,2034,3664,1329,1276,1858,2224,2849,5181,3023
"TCGA-COAD",1760,2047,3374,1842,440,5281,1797,1261,1105,967,2942,1108,5277,2153,385,1075,1617,2087,858,1344,2283,1193,2911,3672,4036
"TCGA-COAD",1169,786,1476,1280,96,2202,735,533,517,564,1154,452,4541,806,168,555,602,1905,188,547,1015,708,1357,1861,1476
"TCGA-COAD",1436,383,1007,1266,166,7160,1524,350,225,420,1337,380,882,656,387,321,504,1008,444,173,129,530,2546,1729,559
"TCGA-COAD",1499,2242,2482,2715,427,4735,1695,1025,1729,587,3114,875,6793,1454,619,859,1130,2198,929,776,2383,1485,2876,4699,3526
"TCGA-COAD",1897,1411,1838,1794,454,10212,2268,924,1230,481,2208,917,3602,1998,666,988,1020,2551,676,1183,2264,1317,2382,4826,3788
"TCGA-COAD",1686,1875,4186,1970,310,4405,1793,1527,1312,724,2480,1541,3796,2046,490,976,2017,2728,1127,1448,2501,1579,1924,4273,2912
"TCGA-COAD",2554,2193,4597,3455,567,8570,3280,1482,1584,1140,2243,1542,6765,3594,1233,1741,1647,2175,1095,712,1823,1849,4926,6485,3763
"TCGA-COAD",2381,2530,5558,2879,681,7111,2198,1330,1695,963,3185,1494,8576,3360,925,1458,1651,3012,1174,1143,2988,2498,3532,5503,3162
"TCGA-COAD",1729,1240,2300,2604,661,5993,1872,788,808,960,2250,607,2790,1468,770,877,1004,1533,830,468,1570,1471,1799,3781,1355
"TCGA-COAD",2167,2395,3284,1877,498,6196,1494,1747,1503,931,2422,1644,4050,2283,798,1437,1756,2737,1345,808,2051,1523,2141,4085,3147
"TCGA-COAD",2243,2827,4038,2529,649,6052,2172,1710,1714,776,3252,1430,6520,3046,775,1919,2628,3589,1083,859,2727,2349,3034,4844,3849
"TCGA-COAD",2399,2317,5997,2321,586,8849,2396,1538,1833,699,2469,1717,7208,2563,604,3313,1931,3176,708,1061,2165,1471,3713,6715,2399
"TCGA-COAD",1988,2033,2497,2392,418,7234,2271,1470,1444,978,3941,1797,6233,3761,786,1228,1443,2308,921,1398,2586,5129,3786,4111,2406
"TCGA-COAD",1439,1132,3100,1754,396,4505,1062,1220,623,1014,2061,920,3955,1732,465,738,970,2251,635,369,1011,1556,1924,2411,2457
"TCGA-COAD",2164,2127,2971,2089,435,7302,2668,1969,911,781,1824,1569,7738,3000,443,1629,1761,2343,938,525,2088,2009,2466,2960,1954
"TCGA-COAD",2015,4183,5475,2749,580,5222,1874,2176,2020,1437,4417,2103,6824,2968,837,1920,2578,4611,1262,1554,4764,1756,3433,4738,4374
"TCGA-COAD",1525,3579,3147,2030,411,4336,1841,2104,1585,711,2577,1762,6988,2628,433,1338,2320,2157,936,664,1803,1982,2781,4056,3180
"TCGA-COAD",1247,2287,4320,1642,408,3939,2032,1989,1465,1170,2618,1652,7841,2221,446,1108,1310,3338,1219,872,2450,1618,2516,2976,3622
"TCGA-COAD",2513,1953,4670,2910,397,8066,1871,2759,1786,898,3816,2018,8452,3501,630,2168,2982,3601,764,853,2688,2365,3120,6079,3332
"TCGA-COAD",1555,2172,2637,1546,452,4882,1266,708,611,736,1522,803,4157,1388,585,780,1555,1952,595,642,1552,926,1665,2588,2178
"TCGA-COAD",1989,3160,4350,3304,517,4995,1975,1514,1709,1484,3611,1389,6865,2839,572,1571,2571,3905,1094,1311,2971,2563,2564,3790,4039
"TCGA-BRCA",6128,2520,9620,4686,723,9518,3575,5382,4046,2479,5855,4936,14922,4661,1894,5657,5604,8157,1466,1056,5529,2504,4955,11105,8281
"TCGA-BRCA",1968,3624,6244,2342,686,15992,3448,6236,1791,1591,3534,6145,4362,4713,1112,3624,3255,3280,1447,979,3972,2699,1804,9546,5595
"TCGA-BRCA",2775,3505,6700,4990,1305,6829,3582,4743,2476,1518,5833,5344,9900,4450,1066,3034,3659,5036,1391,1078,3616,2390,3610,7866,7064
"TCGA-BRCA",3118,2211,6377,2600,564,5556,4279,4357,2239,1945,5349,3761,12814,6262,1507,2195,2341,6293,1043,871,2376,1313,4274,12792,13607
"TCGA-BRCA",2688,3367,6962,2969,836,8186,4205,4154,2525,1791,5171,3741,7560,4386,1122,2604,3466,5523,2397,876,3530,3040,2700,6716,4567
"TCGA-BRCA",6796,4569,6292,3151,534,11465,4821,4980,5792,2967,3859,5369,10833,5768,1599,5890,4890,4579,1388,901,4567,3045,3979,12105,4603
"TCGA-BRCA",2973,2490,5745,5457,2380,14068,5248,4877,2095,2327,10421,5482,8493,8052,2750,3375,4653,7769,3693,1220,3380,6993,4384,7451,8009
"TCGA-BRCA",3566,1853,14806,4460,843,15014,7720,6556,3144,1874,5988,6348,8891,6675,2834,3617,5183,4489,3315,2842,6963,4044,3295,11206,7723
"TCGA-BRCA",5150,3216,7328,4497,1285,36970,4222,7217,3675,2413,6762,6796,15096,9002,1501,4896,6297,6930,1560,1552,7619,4958,3225,12932,8449
"TCGA-BRCA",4167,3519,5358,3790,719,9203,4019,4714,2748,2580,7827,2050,8412,5259,1382,1815,7476,6332,2258,1012,2984,5554,4556,7247,8497
"TCGA-BRCA",2715,3826,6627,3442,924,15787,3429,3885,2415,3439,5848,3191,9015,6989,1328,6440,14443,6011,2424,895,4564,2846,4206,7726,5154
"TCGA-BRCA",3997,4967,10058,3520,1075,14129,6012,3773,3847,3273,5229,3899,7627,6473,1858,3975,4802,7743,3000,1954,6787,4030,3658,11205,8812
"TCGA-BRCA",3448,4020,6286,4523,1111,13160,5386,5182,2243,2006,6307,4162,10132,5180,981,4739,4705,4166,1257,1521,4212,2529,4810,11230,5723
"TCGA-BRCA",1343,2337,3789,2148,543,4881,3217,2213,1424,638,5987,1670,7526,2830,849,1332,2768,3754,908,870,2327,1474,3106,4479,7223
"TCGA-BRCA",3799,3927,12690,2527,1035,14201,7484,5732,3334,911,4111,5772,17392,3865,1613,6075,2494,4041,5626,1605,5450,2427,4164,23147,10336
"TCGA-BRCA",1883,1429,7892,2804,308,10389,3396,2541,2116,989,3799,3861,3586,3017,746,2200,1607,3323,1461,978,2336,1703,2653,5594,3547
"TCGA-BRCA",2439,3310,6020,3124,579,7203,3139,2034,1865,1537,2080,2294,5495,4127,1188,1698,2914,4383,1229,1527,4391,1764,3156,5156,4269
"TCGA-BRCA",4083,4007,6813,3094,961,12097,4168,3674,2933,1763,5032,3664,5807,5019,1710,2703,3462,5692,2380,1493,4914,1830,3610,9096,7075
"TCGA-BRCA",1452,1898,4655,3041,729,10669,1994,2659,2009,1241,5079,3147,8186,4559,897,1834,1899,3799,834,820,3289,1274,2465,11220,3490
"TCGA-BRCA",4382,4358,10280,4708,1798,13135,5501,3533,2602,2766,5142,3239,15918,8135,3057,5404,3837,9533,1212,1867,6287,2723,4284,12272,9809
"TCGA-BRCA",3915,4615,8393,4189,1298,15515,5340,8125,2027,2052,5966,7135,10191,7250,2735,2958,4705,6156,2068,1430,6606,3262,3845,12668,6778
"TCGA-BRCA",4503,3435,14807,5766,1020,18490,6761,5857,3291,1635,7025,4129,9152,7927,1593,3158,5939,6922,3026,1593,11303,4598,4451,13524,8274
"TCGA-BRCA",2148,2915,5417,2496,544,7148,2316,3488,1592,1623,3087,3346,5681,4182,980,2433,3304,3403,1913,751,3139,2118,1553,5565,4964
"TCGA-BRCA",2297,2748,7890,1954,644,8426,2988,2542,1341,1384,3517,2665,6099,4127,1130,1798,2580,4001,1965,905,3882,1901,1551,6220,10553
"TCGA-BRCA",2470,3634,6196,2537,980,8243,3261,2091,2366,1757,4497,2591,5005,5176,888,2679,3785,4223,874,932,4592,2734,1855,7315,11737
"TCGA-BRCA",2385,3216,3721,3253,903,16724,2425,4155,1903,1744,5167,3708,7392,4386,1452,1325,3210,7312,1562,812,2750,3465,2303,8724,3338
"TCGA-BRCA",3006,3826,4850,2790,824,9595,3262,4492,1839,1775,4239,5554,4852,2742,1156,2438,3742,3435,1749,976,4628,2799,2434,7649,8107
"TCGA-BRCA",3799,2414,6899,2635,1332,11085,7086,4349,2233,2988,7857,3204,16762,8043,633,3366,2620,5175,1708,1070,3570,2501,5057,10853,5736
"TCGA-BRCA",5419,6394,4424,4365,1478,19447,4281,4918,3718,2171,6825,5254,12134,7825,1041,4364,6035,5370,2086,1580,8251,3479,6421,14953,7773
"TCGA-BRCA",4578,5278,10907,4170,1295,15947,5123,6707,3045,2489,6204,6035,8785,8512,1961,3804,5245,7694,2910,1465,6283,2075,4470,12371,5603
